stop_id,stop_lat,stop_lon,stop_name,nearest_washroom_id,washroom_latitude,washroom_longitude,distance,washroom_address
843.0,28.574012,77.209568,Kidwai Nagar,PTU(Petrol Pump 20),28.573952,77.208872,68.29205592687295,40  Sri Aurobindo Marg  Aviation Colony  INA Colony  New Delhi  Delhi 110023  India
10788.0,28.574012,77.209568,Kidwai Nagar,PTU(Petrol Pump 20),28.573952,77.208872,68.29205592687295,40  Sri Aurobindo Marg  Aviation Colony  INA Colony  New Delhi  Delhi 110023  India
2422.0,28.574267,77.228733,Defence Colony,PTU‐06‐003,28.5806541,77.2253861,781.8012136984536,PTU at Pandara Road Market (Left side)
12201.0,28.574267,77.228733,Defence Colony,PTU‐06‐003,28.5806541,77.2253861,781.8012136984536,PTU at Pandara Road Market (Left side)
4144.0,28.57435,77.228817,Defence Colony,PTU‐06‐003,28.5806541,77.2253861,776.9282887153256,PTU at Pandara Road Market (Left side)
13496.0,28.57435,77.228817,Defence Colony,PTU‐06‐003,28.5806541,77.2253861,776.9282887153256,PTU at Pandara Road Market (Left side)
2105.0,28.574416,77.178621,Aradhana Enclave,CTU‐12‐003,28.57653,77.17982,262.61063286388867,CTU ( Sulabh Sauchalay) at Anant Ram Dairy
11911.0,28.574416,77.178621,Aradhana Enclave,CTU‐12‐003,28.57653,77.17982,262.61063286388867,CTU ( Sulabh Sauchalay) at Anant Ram Dairy
3043.0,28.574826,77.189878,Sarojini Nagar Depot,PTU‐12‐002,28.57522,77.18976,45.300773986448505,PTU near S. N. Depot at Africa Avenue
12707.0,28.574826,77.189878,Sarojini Nagar Depot,PTU‐12‐002,28.57522,77.18976,45.300773986448505,PTU near S. N. Depot at Africa Avenue
14670.0,28.574990000000003,77.17795,ARADHNA ENCLAVE,CTU‐12‐003,28.57653,77.17982,250.33539174692055,CTU ( Sulabh Sauchalay) at Anant Ram Dairy
1717.0,28.5752,77.1778,RK Puram Sec-12,CTU‐12‐001,28.57757,77.1778,263.53197614772364,"CTU at Shankar Camp, Moti Bagh (No‐I)"
11579.0,28.5752,77.1778,RK Puram Sec-12,CTU‐12‐001,28.57757,77.1778,263.53197614772364,"CTU at Shankar Camp, Moti Bagh (No‐I)"
1812.0,28.5752,77.199017,PS Sarojini Nagar,PTU‐11‐015,28.5757137,77.1990075,57.128366314073226,PTU Behind Bus Stand at Rind Road Market Sarojini Nagar
11666.0,28.5752,77.199017,PS Sarojini Nagar,PTU‐11‐015,28.5757137,77.1990075,57.128366314073226,PTU Behind Bus Stand at Rind Road Market Sarojini Nagar
14626.0,28.575480806919337,77.1723809838295,R. K. Puram Sec-12,CTU‐12‐002,28.57784171,77.17756125,569.9110506465909,"CTU at Shankar Camp, Moti Bagh (No‐II)"
4211.0,28.575489,77.199081,Police Station Sarojini Nagar,PTU‐11‐015,28.5757137,77.1990075,25.99593031241201,PTU Behind Bus Stand at Rind Road Market Sarojini Nagar
13537.0,28.575489,77.199081,Police Station Sarojini Nagar,PTU‐11‐015,28.5757137,77.1990075,25.99593031241201,PTU Behind Bus Stand at Rind Road Market Sarojini Nagar
4187.0,28.575644,77.172368,RK Puram Sec 9,CTU‐12‐002,28.57784171,77.17756125,562.9247421355856,"CTU at Shankar Camp, Moti Bagh (No‐II)"
13517.0,28.575644,77.172368,RK Puram Sec 9,CTU‐12‐002,28.57784171,77.17756125,562.9247421355856,"CTU at Shankar Camp, Moti Bagh (No‐II)"
1022.0,28.575667,77.209735,Kidwai Nagar,PTU‐13‐008,28.5755,77.21033,60.9970210567389,"PTU near INA Subway, Aurobindo Marg"
10955.0,28.575667,77.209735,Kidwai Nagar,PTU‐13‐008,28.5755,77.21033,60.9970210567389,"PTU near INA Subway, Aurobindo Marg"
1055.0,28.575756,77.172446,R. K. Puram Sec-12,CTU‐12‐002,28.57784171,77.17756125,550.7134707413112,"CTU at Shankar Camp, Moti Bagh (No‐II)"
10987.0,28.575756,77.172446,R. K. Puram Sec-12,CTU‐12‐002,28.57784171,77.17756125,550.7134707413112,"CTU at Shankar Camp, Moti Bagh (No‐II)"
842.0,28.5759,77.2102,INA Colony,PTU‐13‐008,28.5755,77.21033,46.25407663517105,"PTU near INA Subway, Aurobindo Marg"
10787.0,28.5759,77.2102,INA Colony,PTU‐13‐008,28.5755,77.21033,46.25407663517105,"PTU near INA Subway, Aurobindo Marg"
15545.0,28.576,77.21005,S.J. Terminal,PTU‐13‐008,28.5755,77.21033,61.95691570564178,"PTU near INA Subway, Aurobindo Marg"
2975.0,28.5761,77.2099,Kidwai Nagar (INA Colony),PTU‐13‐008,28.5755,77.21033,78.83058051207867,"PTU near INA Subway, Aurobindo Marg"
12655.0,28.5761,77.2099,Kidwai Nagar (INA Colony),PTU‐13‐008,28.5755,77.21033,78.83058051207867,"PTU near INA Subway, Aurobindo Marg"
14806.0,28.5766,77.2134,Vikas Sadan,PTU‐13‐019,28.5764672,77.2106289,270.99788573971745,PTU at Aurobindo Marg near INA Market
1404.0,28.576682,77.213418,Vikas Sadan,PTU‐13‐019,28.5764672,77.2106289,273.39815187993287,PTU at Aurobindo Marg near INA Market
11293.0,28.576682,77.213418,Vikas Sadan,PTU‐13‐019,28.5764672,77.2106289,273.39815187993287,PTU at Aurobindo Marg near INA Market
14633.0,28.5769233333333,77.21037,Safdarjung Terminal,PTU‐13‐019,28.5764672,77.2106289,56.6712741234973,PTU at Aurobindo Marg near INA Market
15366.0,28.5770085,77.2044335,Laxmibai Nagar,PTU‐13‐018,28.57796,77.20304,172.3654285374716,"PTU at Mini Mkt. Near Barat Ghar, Laxmi Bai Nagar"
20165.0,28.5773,77.177,Moti Bagh 1,CTU‐12‐002,28.57784171,77.17756125,81.43641903560972,"CTU at Shankar Camp, Moti Bagh (No‐II)"
1054.0,28.577432,77.173731,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,376.78072850810736,"CTU at Shankar Camp, Moti Bagh (No‐II)"
10986.0,28.577432,77.173731,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,376.78072850810736,"CTU at Shankar Camp, Moti Bagh (No‐II)"
1813.0,28.5776,77.198917,Sarojini Nagar Market,PTU‐11‐002,28.57824,77.19911,73.61789485600947,"PTU at Ist Cross Road B‐Avenue, Sarojini Nagar"
11667.0,28.5776,77.198917,Sarojini Nagar Market,PTU‐11‐002,28.57824,77.19911,73.61789485600947,"PTU at Ist Cross Road B‐Avenue, Sarojini Nagar"
3042.0,28.57778,77.174089,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,339.12720635403184,"CTU at Shankar Camp, Moti Bagh (No‐II)"
12706.0,28.57778,77.174089,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,339.12720635403184,"CTU at Shankar Camp, Moti Bagh (No‐II)"
15485.0,28.5778,77.1742,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,328.2516019641717,"CTU at Shankar Camp, Moti Bagh (No‐II)"
2958.0,28.577917,77.198967,Sarojini Nagar Market,PTU‐11‐002,28.57824,77.19911,38.53490150252788,"PTU at Ist Cross Road B‐Avenue, Sarojini Nagar"
14720.0,28.57795,77.19896,Sarojini Nagar Market,PTU‐11‐002,28.57824,77.19911,35.41718939155661,"PTU at Ist Cross Road B‐Avenue, Sarojini Nagar"
15299.0,28.57800000000001,77.175,South Moti Bagh,CTU‐12‐002,28.57784171,77.17756125,250.7188975505415,"CTU at Shankar Camp, Moti Bagh (No‐II)"
3044.0,28.578278,77.189829,M Block Sarojini Nagar,PTU‐12‐001,28.57794,77.18978,37.887228494332696,PTU near D‐Block at Africa Avenue
12708.0,28.578278,77.189829,M Block Sarojini Nagar,PTU‐12‐001,28.57794,77.18978,37.887228494332696,PTU near D‐Block at Africa Avenue
3164.0,28.578454,77.189969,M Block Sarojini Nagar,PTU‐12‐001,28.57794,77.18978,60.05999217201634,PTU near D‐Block at Africa Avenue
12802.0,28.578454,77.189969,M Block Sarojini Nagar,PTU‐12‐001,28.57794,77.18978,60.05999217201634,PTU near D‐Block at Africa Avenue
453.0,28.57875,77.229533,Sewa Nagar Flyover,PTU‐06‐003,28.5806541,77.2253861,456.9411353076381,PTU at Pandara Road Market (Left side)
10417.0,28.57875,77.229533,Sewa Nagar Flyover,PTU‐06‐003,28.5806541,77.2253861,456.9411353076381,PTU at Pandara Road Market (Left side)
2423.0,28.578783,77.2293,Sewa Nagar Flyover,PTU‐06‐003,28.5806541,77.2253861,435.1401164062749,PTU at Pandara Road Market (Left side)
12202.0,28.578783,77.2293,Sewa Nagar Flyover,PTU‐06‐003,28.5806541,77.2253861,435.1401164062749,PTU at Pandara Road Market (Left side)
2957.0,28.579256,77.208993,INA Market,PTU‐13‐016,28.57753,77.20881,192.75254045586257,"PTU opp. Shop No. 63, Laxmi Bai Mkt. Laxmi Bai Nagar"
12641.0,28.579256,77.208993,INA Market,PTU‐13‐016,28.57753,77.20881,192.75254045586257,"PTU opp. Shop No. 63, Laxmi Bai Mkt. Laxmi Bai Nagar"
15825.0,28.5793965038494,77.1922704048526,I Block Sarojini Nagar,PTU‐04‐016,28.57958,77.19084,141.15619533207703,PTU in Talkatora garden near park lane
21180.0,28.579433,77.2082,INA Market,PTU‐13‐017,28.57958,77.20707,111.54444243673,"PTU in Park behind NDMC Service Centre , Laxmi Bai Nagar"
14632.0,28.579433,77.2082,INA Market,PTU‐13‐017,28.57958,77.20707,111.54444243673,"PTU in Park behind NDMC Service Centre , Laxmi Bai Nagar"
14631.0,28.57955,77.19228000000003,I Block S N,PTU‐04‐016,28.57958,77.19084,140.65013631381376,PTU in Talkatora garden near park lane
4965.0,28.57957,77.192204,I Block Sarojini Nagar,PTU‐04‐016,28.57958,77.19084,133.19408737923766,PTU in Talkatora garden near park lane
13907.0,28.57957,77.192204,I Block Sarojini Nagar,PTU‐04‐016,28.57958,77.19084,133.19408737923766,PTU in Talkatora garden near park lane
5077.0,28.579615,77.193137,I Block Sarojini Nagar,PTU‐11‐013,28.5781,77.19461,221.5108532523532,"PTU at 1st Cross Road near Babu Mkt., Sarojini Nagar"
13961.0,28.579615,77.193137,I Block Sarojini Nagar,PTU‐11‐013,28.5781,77.19461,221.5108532523532,"PTU at 1st Cross Road near Babu Mkt., Sarojini Nagar"
4209.0,28.579661,77.204876,Laxmi Bai Nagar,PTU‐13‐014,28.57995,77.2039,100.5745831611129,"PTU at Sanjay Park, BHS Marg"
13535.0,28.579661,77.204876,Laxmi Bai Nagar,PTU‐13‐014,28.57995,77.2039,100.5745831611129,"PTU at Sanjay Park, BHS Marg"
5076.0,28.579682,77.197229,Sarojini Nagar Market (B H Singh Marg),PTU‐11‐012,28.57814,77.19713,171.7348737889647,"PTU near Shop No. 101, Sarojini Nagar Market"
13960.0,28.579682,77.197229,Sarojini Nagar Market (B H Singh Marg),PTU‐11‐012,28.57814,77.19713,171.7348737889647,"PTU near Shop No. 101, Sarojini Nagar Market"
4210.0,28.579703,77.199673,Enquiry Office Pilanji Village,PTU‐11‐001,28.57963,77.19967,8.12251377441197,"PTU near A‐Block,  Pilanji Village"
13536.0,28.579703,77.199673,Enquiry Office Pilanji Village,PTU‐11‐001,28.57963,77.19967,8.12251377441197,"PTU near A‐Block,  Pilanji Village"
14739.0,28.5797324124724,77.2135937120765,SAFDAR JANG TERM.,CTU‐09‐004,28.5804,77.21235,142.3337496254634,CTU at Safdarjung JJCamp near NDMC Store
14713.0,28.57973689,77.21449234,Sri Niwas Puri,CTU‐09‐004,28.5804,77.21235,221.80488124906807,CTU at Safdarjung JJCamp near NDMC Store
1403.0,28.579738,77.212809,Safdurjung Terminal,CTU‐09‐004,28.5804,77.21235,86.18215877664352,CTU at Safdarjung JJCamp near NDMC Store
11292.0,28.579738,77.212809,Safdurjung Terminal,CTU‐09‐004,28.5804,77.21235,86.18215877664352,CTU at Safdarjung JJCamp near NDMC Store
4744.0,28.57975,77.212833,Safdarjung Terminal,CTU‐09‐004,28.5804,77.21235,86.3033075714933,CTU at Safdarjung JJCamp near NDMC Store
13815.0,28.57975,77.212833,Safdarjung Terminal,CTU‐09‐004,28.5804,77.21235,86.3033075714933,CTU at Safdarjung JJCamp near NDMC Store
4966.0,28.579769,77.19691,Sarojini Nagar Market (B H Singh Marg),PTU‐11‐012,28.57814,77.19713,182.4059579910474,"PTU near Shop No. 101, Sarojini Nagar Market"
13908.0,28.579769,77.19691,Sarojini Nagar Market (B H Singh Marg),PTU‐11‐012,28.57814,77.19713,182.4059579910474,"PTU near Shop No. 101, Sarojini Nagar Market"
1815.0,28.579815,77.20449,Laxmi Bai Nagar,PTU‐13‐014,28.57995,77.2039,59.53468458657426,"PTU at Sanjay Park, BHS Marg"
11669.0,28.579815,77.20449,Laxmi Bai Nagar,PTU‐13‐014,28.57995,77.2039,59.53468458657426,"PTU at Sanjay Park, BHS Marg"
1814.0,28.579866,77.199505,Enquiry Office Pilanji Village,PTU‐11‐001,28.57963,77.19967,30.79328433175729,"PTU near A‐Block,  Pilanji Village"
11668.0,28.579866,77.199505,Enquiry Office Pilanji Village,PTU‐11‐001,28.57963,77.19967,30.79328433175729,"PTU near A‐Block,  Pilanji Village"
20029.0,28.5799,77.2245,Sewa Nagar Railway Bandh,PTU‐06‐003,28.5806541,77.2253861,120.48871785941608,PTU at Pandara Road Market (Left side)
4177.0,28.579947,77.178544,Moti Bagh 1,PTU(Petrol Pump 13),28.5806352,77.1793785,111.78468804993334,C‐I/99  Shantipath  Moti Bagh 1  Block E  Moti Bagh  New Delhi  Delhi 110021  India
13510.0,28.579947,77.178544,Moti Bagh 1,PTU(Petrol Pump 13),28.5806352,77.1793785,111.78468804993334,C‐I/99  Shantipath  Moti Bagh 1  Block E  Moti Bagh  New Delhi  Delhi 110021  India
332.0,28.580036,77.225132,Kushak Nallah Depot,PTU‐06‐003,28.5806541,77.2253861,73.0710431370088,PTU at Pandara Road Market (Left side)
449.0,28.580073,77.224903,Kushak Nallah Depot,PTU‐06‐003,28.5806541,77.2253861,80.00246507763373,PTU at Pandara Road Market (Left side)
21299.0,28.5804,77.1802,Moti Bagh 1,PTU(Petrol Pump 14),28.5807408,77.1795837,71.1163560393977,C‐I/99  Shantipath  Moti Bagh 1  Block E  Moti Bagh  New Delhi  Delhi 110021  India
14726.0,28.5804,77.1802,Moti Bagh 1,PTU(Petrol Pump 14),28.5807408,77.1795837,71.1163560393977,C‐I/99  Shantipath  Moti Bagh 1  Block E  Moti Bagh  New Delhi  Delhi 110021  India
14788.0,28.581000765,77.19566834,chankiya bhawan,PTU‐11‐014,28.5783299,77.1952797,299.4014101376343,"PTU near Babu Market, Sarojini Nagar"
4178.0,28.5812,77.1815,Moti Bagh 1,PTU(Petrol Pump 14),28.5807408,77.1795837,193.95864782884996,C‐I/99  Shantipath  Moti Bagh 1  Block E  Moti Bagh  New Delhi  Delhi 110021  India
14629.0,28.5815772693604,77.1741737890989,MOTI BAGH,PTU‐12‐014,28.58387,77.17587,304.01578414585697,"PTU near Sr. High Sec. School, Moti Bagh"
15298.0,28.581732073280826,77.17435508966447,Moti Bagh,PTU‐12‐014,28.58387,77.17587,279.990145634675,"PTU near Sr. High Sec. School, Moti Bagh"
14111.0,28.5818,77.2269165,NHW8 Crossing,PTU‐06‐003,28.5806541,77.2253861,196.38320264055636,PTU at Pandara Road Market (Left side)
15481.0,28.5819233,77.1742562,South Moti Bagh (Ring Road),PTU‐12‐014,28.58387,77.17587,267.7436329890312,"PTU near Sr. High Sec. School, Moti Bagh"
1053.0,28.581943,77.174262,South Moti Bagh (Ring Road),PTU‐12‐014,28.58387,77.17587,265.6406303036003,"PTU near Sr. High Sec. School, Moti Bagh"
10985.0,28.581943,77.174262,South Moti Bagh (Ring Road),PTU‐12‐014,28.58387,77.17587,265.6406303036003,"PTU near Sr. High Sec. School, Moti Bagh"
15358.0,28.58195,77.174283,Rao Tula Ram Marg,PTU‐12‐014,28.58387,77.17587,263.80350354151125,"PTU near Sr. High Sec. School, Moti Bagh"
1718.0,28.581951,77.173971,South Moti Bagh (Ring Road),PTU‐12‐014,28.58387,77.17587,282.6915291435858,"PTU near Sr. High Sec. School, Moti Bagh"
11580.0,28.581951,77.173971,South Moti Bagh (Ring Road),PTU‐12‐014,28.58387,77.17587,282.6915291435858,"PTU near Sr. High Sec. School, Moti Bagh"
4256.0,28.583,77.2302,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,537.5778975439838,PTU at Pandara Road Market (Left side)
13571.0,28.583,77.2302,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,537.5778975439838,PTU at Pandara Road Market (Left side)
15821.0,28.5834335740934,77.1918470156276,Chankiya Bhawan,PTU‐10‐014,28.58378,77.19201,41.67869938339548,PTU at Africa Avenue Opp. Yashwant Place
3163.0,28.583514,77.192146,Chanakya Bhawan,PTU‐10‐014,28.58378,77.19201,32.42207516592049,PTU at Africa Avenue Opp. Yashwant Place
12801.0,28.583514,77.192146,Chanakya Bhawan,PTU‐10‐014,28.58378,77.19201,32.42207516592049,PTU at Africa Avenue Opp. Yashwant Place
14513.0,28.58365114516709,77.1732795238495,Moti  Bagh,PTU‐12‐015,28.58493628,77.17274811,152.0293831117292,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
20030.0,28.5838,77.2232,Lodhi Colony Market,PTU‐08‐026,28.58396,77.2226,61.22718190975839,"PTU opp. Palika CWC Flats, Lodhi Colony"
2424.0,28.583833,77.2299,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,564.9872138959822,PTU at Pandara Road Market (Left side)
12203.0,28.583833,77.2299,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,564.9872138959822,PTU at Pandara Road Market (Left side)
3045.0,28.58385,77.192083,Chanakya Bhawan,PTU‐10‐014,28.58378,77.19201,10.554235987498268,PTU at Africa Avenue Opp. Yashwant Place
12709.0,28.58385,77.192083,Chanakya Bhawan,PTU‐10‐014,28.58378,77.19201,10.554235987498268,PTU at Africa Avenue Opp. Yashwant Place
15822.0,28.5840695045188,77.1922171700668,Palika Club,PTU‐10‐014,28.58378,77.19201,38.0194967821801,PTU at Africa Avenue Opp. Yashwant Place
14787.0,28.58408453,77.19236968,Palika Club,PTU‐10‐014,28.58378,77.19201,48.785838197358586,PTU at Africa Avenue Opp. Yashwant Place
452.0,28.5841,77.2301,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,598.8959839117355,PTU at Pandara Road Market (Left side)
10416.0,28.5841,77.2301,J L Nehru Stadium,PTU‐06‐003,28.5806541,77.2253861,598.8959839117355,PTU at Pandara Road Market (Left side)
841.0,28.584236,77.212605,SJ Airport,PTU‐09‐008,28.58426,77.21268,7.794244059867814,PTU Opp. Safdarjung Airport at Aurobindo Marg
10786.0,28.584236,77.212605,SJ Airport,PTU‐09‐008,28.58426,77.21268,7.794244059867814,PTU Opp. Safdarjung Airport at Aurobindo Marg
14750.0,28.584325,77.2272165,mehar chand market,PTU‐08‐023,28.58448,77.22341,372.0726804639735,PTU at Main Market Lodhi colony
1023.0,28.584411,77.212295,SJ Airport,PTU‐09‐008,28.58426,77.21268,41.17139984744402,PTU Opp. Safdarjung Airport at Aurobindo Marg
10956.0,28.584411,77.212295,SJ Airport,PTU‐09‐008,28.58426,77.21268,41.17139984744402,PTU Opp. Safdarjung Airport at Aurobindo Marg
3264.0,28.584489,77.223322,Lodhi Colony Market,PTU‐08‐023,28.58448,77.22341,8.650548367788383,PTU at Main Market Lodhi colony
2426.0,28.5846,77.2246,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,116.9571700192298,PTU at Main Market Lodhi colony
450.0,28.5847,77.2247,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,128.3111625356675,PTU at Main Market Lodhi colony
10414.0,28.5847,77.2247,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,128.3111625356675,PTU at Main Market Lodhi colony
3384.0,28.5848,77.1722,Moti Bagh Gurudawara Nanakpura,PTU‐12‐015,28.58493628,77.17274811,55.622191385712384,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
12970.0,28.5848,77.1722,Moti Bagh Gurudawara Nanakpura,PTU‐12‐015,28.58493628,77.17274811,55.622191385712384,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
2425.0,28.5848,77.22815,Central School Lodhi Colony,PTU‐08‐023,28.58448,77.22341,464.1865967040179,PTU at Main Market Lodhi colony
12204.0,28.5848,77.22815,Central School Lodhi Colony,PTU‐08‐023,28.58448,77.22341,464.1865967040179,PTU at Main Market Lodhi colony
331.0,28.584817,77.224533,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,115.8776753912522,PTU at Main Market Lodhi colony
10307.0,28.584817,77.224533,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,115.8776753912522,PTU at Main Market Lodhi colony
4345.0,28.584823,77.224524,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,115.2655025363621,PTU at Main Market Lodhi colony
13615.0,28.584823,77.224524,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,115.2655025363621,PTU at Main Market Lodhi colony
1502.0,28.584867,77.224367,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,102.87549180920143,PTU at Main Market Lodhi colony
11389.0,28.584867,77.224367,Lodhi Colony,PTU‐08‐023,28.58448,77.22341,102.87549180920143,PTU at Main Market Lodhi colony
1719.0,28.584933,77.172167,Moti Bagh Gurudawara Nanakpura,PTU‐12‐015,28.58493628,77.17274811,56.74147604165125,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
11581.0,28.584933,77.172167,Moti Bagh Gurudawara Nanakpura,PTU‐12‐015,28.58493628,77.17274811,56.74147604165125,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
15285.0,28.584933000000003,77.172167,Moti Bagh Gurudawara Nanakpura,PTU‐12‐015,28.58493628,77.17274811,56.74147604164899,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
451.0,28.584967,77.228233,Central School Lodhi Road,PTU‐08‐023,28.58448,77.22341,474.0279277888169,PTU at Main Market Lodhi colony
10415.0,28.584967,77.228233,Central School Lodhi Road,PTU‐08‐023,28.58448,77.22341,474.0279277888169,PTU at Main Market Lodhi colony
1052.0,28.5851033,77.1724418,Gurudwara Moti Bagh,PTU‐12‐015,28.58493628,77.17274811,35.20549954554565,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
10984.0,28.5851033,77.1724418,Gurudwara Moti Bagh,PTU‐12‐015,28.58493628,77.17274811,35.20549954554565,"PTU near foot over bridge, Nanak Pura Gurudwara, towards Moti Bagh Ring Road"
3265.0,28.585683,77.2168,Jor Bagh,PTU‐08‐016,28.5857,77.21683,3.4862005119676787,PTU at Corner of Tajdar Babar Mkt.(Lodhi colony)
12872.0,28.585683,77.2168,Jor Bagh,PTU‐08‐016,28.5857,77.21683,3.4862005119676787,PTU at Corner of Tajdar Babar Mkt.(Lodhi colony)
2956.0,28.585933,77.221367,Lodhi Colony,PTU‐08‐026,28.58396,77.2226,250.24999920047884,"PTU opp. Palika CWC Flats, Lodhi Colony"
4133.0,28.586,77.1911,Akbar Bhawan,PTU‐10‐008,28.58661,77.19023,108.7047154089844,PTU at Satya Marg
13491.0,28.586,77.1911,Akbar Bhawan,PTU‐10‐008,28.58661,77.19023,108.7047154089844,PTU at Satya Marg
3046.0,28.5862,77.1934,Vinay Marg,PTU‐10‐010,28.58706,77.19369,99.73170377067017,"PTU near PSOI Entry, Vinay Marg"
12710.0,28.5862,77.1934,Vinay Marg,PTU‐10‐010,28.58706,77.19369,99.73170377067017,"PTU near PSOI Entry, Vinay Marg"
14755.0,28.5862123333333,77.22062083333341,B.K. Dutt Colony,PTU‐09‐002,28.58345,77.21983,316.71489429712705,"PTU at Aliganj Market, lodhi Colony"
4180.0,28.5863,77.1908,Akbar Bhawan,PTU‐10‐008,28.58661,77.19023,65.46492599696201,PTU at Satya Marg
3162.0,28.5864,77.1937,Vinay Marg,PTU‐10‐010,28.58706,77.19369,73.39514650347563,"PTU near PSOI Entry, Vinay Marg"
12800.0,28.5864,77.1937,Vinay Marg,PTU‐10‐010,28.58706,77.19369,73.39514650347563,"PTU near PSOI Entry, Vinay Marg"
840.0,28.586708,77.212779,SJ Madrasa,PTU(Petrol Pump 01),28.5871049,77.2119663,90.79875530944634,Sri Aurobindo Marg  Safdarjung Airport Area  Jor Bagh  New Delhi  Delhi 110003  India
10785.0,28.586708,77.212779,SJ Madrasa,PTU(Petrol Pump 01),28.5871049,77.2119663,90.79875530944634,Sri Aurobindo Marg  Safdarjung Airport Area  Jor Bagh  New Delhi  Delhi 110003  India
330.0,28.586733,77.22425,Lodhi Colony 18-Block,PTU‐08‐023,28.58448,77.22341,263.60639183690387,PTU at Main Market Lodhi colony
10306.0,28.586733,77.22425,Lodhi Colony 18-Block,PTU‐08‐023,28.58448,77.22341,263.60639183690387,PTU at Main Market Lodhi colony
4179.0,28.587,77.1853,Railway Museum,PTU‐10‐015,28.5840642,77.1839826,350.87488565513746,PTU at Shanti Path near moti bagh flyover
13511.0,28.587,77.1853,Railway Museum,PTU‐10‐015,28.5840642,77.1839826,350.87488565513746,PTU at Shanti Path near moti bagh flyover
4572.0,28.587,77.2358,Jawahar Lal Nehru Stadium,PTU‐08‐004,28.59382,77.2317,857.5199779771132,"PTU  In Tikona Park Behind Bungalow No 25, Golf Link Colony"
4134.0,28.587015,77.185246,Rail Museum,PTU‐10‐015,28.5840642,77.1839826,350.5371478499236,PTU at Shanti Path near moti bagh flyover
13492.0,28.587015,77.185246,Rail Museum,PTU‐10‐015,28.5840642,77.1839826,350.5371478499236,PTU at Shanti Path near moti bagh flyover
20229.0,28.5871,77.2357,Jawahar Lal Nehru Stadium,PTU‐08‐004,28.59382,77.2317,843.1355202308963,"PTU  In Tikona Park Behind Bungalow No 25, Golf Link Colony"
3060.0,28.5873,77.2295,Pragati Vihar,PTU‐08‐008,28.5917547,77.2290424,497.3509219691183,PTU at Maharishi Raman Marg Near Bus Stop Bharti Nagar Side
12724.0,28.5873,77.2295,Pragati Vihar,PTU‐08‐008,28.5917547,77.2290424,497.3509219691183,PTU at Maharishi Raman Marg Near Bus Stop Bharti Nagar Side
1503.0,28.58745,77.22405,18-Block Lodhi Colony,PTU‐08‐023,28.58448,77.22341,336.109104809656,PTU at Main Market Lodhi colony
11390.0,28.58745,77.22405,18-Block Lodhi Colony,PTU‐08‐023,28.58448,77.22341,336.109104809656,PTU at Main Market Lodhi colony
1720.0,28.587833,77.170333,Satya Niketan,PTU(Petrol Pump 12),28.5871676,77.1716116,145.1195204205606,11/78  Mahatma Gandhi Rd  Arakpur Bagh Mochi  Moti Gaon  Moti Bagh Village  New Delhi  Delhi 110021  India
11582.0,28.587833,77.170333,Satya Niketan,PTU(Petrol Pump 12),28.5871676,77.1716116,145.1195204205606,11/78  Mahatma Gandhi Rd  Arakpur Bagh Mochi  Moti Gaon  Moti Bagh Village  New Delhi  Delhi 110021  India
14571.0,28.587833000000003,77.170333,Satya Niketan,PTU(Petrol Pump 12),28.5871676,77.1716116,145.1195204207409,11/78  Mahatma Gandhi Rd  Arakpur Bagh Mochi  Moti Gaon  Moti Bagh Village  New Delhi  Delhi 110021  India
3736.0,28.5879,77.2293,Pragati Vihar,PTU‐08‐008,28.5917547,77.2290424,429.3603748507385,PTU at Maharishi Raman Marg Near Bus Stop Bharti Nagar Side
13232.0,28.5879,77.2293,Pragati Vihar,PTU‐08‐008,28.5917547,77.2290424,429.3603748507385,PTU at Maharishi Raman Marg Near Bus Stop Bharti Nagar Side
